<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2506301,Guarabira,25069110,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FERREIRA DE SOUZA,Municipal,-,90.9,-,-,0.931361,-,-,254.35,-,-,219.76,-,-,6.813697,-,,6.3,,,,6.6,,,
PB,2506301,Guarabira,25069217,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PAULO BRANDAO CAVALCANTE FILHO,Municipal,91.5,86.4,93.7,0.915284,0.864143,0.938609,228.83,ND,204.93,232.7,ND,204.55,6.561947,-,5.594022,6.0,,5.3,5.4,5.6,5.9,0.5999999999999996,,-0.6000000000000005
PB,2506301,Guarabira,25069225,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTEL RAYMUNDO ASFORA,Municipal,-,87.5,97.6,-,0.864133,0.978485,-,ND,168.73,-,ND,158.73,-,-,4.070091,,,4.0,5.9,6.2,6.4,,,-2.4000000000000004
PB,2506301,Guarabira,25106198,CAIC JOAO DE FARIAS PIMENTEL FILHO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2506301,Guarabira,25116541,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JUBERLITA PEREIRA DA COSTA,Municipal,85.5,91.8,95.9,0.856821,0.915972,0.947307,175.02,198.71,171.05,174.84,184.9,159.91,4.483038,5.118046,4.13582,3.8,4.7,3.9,,4.1,4.4,,0.6000000000000005,-0.5000000000000004
PB,2506301,Guarabira,25116568,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FLORENTINO DA COSTA,Municipal,-,81.1,-,-,0.799985,-,-,188.26,-,-,178.1,-,-,4.794983,-,,3.8,,,,4.1,,,
PB,2506301,Guarabira,25116584,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDIVARDO TOSCANO,Municipal,88.4,88.9,94,0.879972,0.899847,0.92502,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.9,4.2,4.5,,,
PB,2506301,Guarabira,25119087,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RAUL DE FREITAS MOUSINHO,Municipal,92.3,-,-,0.923,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.6,4.9,5.2,,,
PB,2506301,Guarabira,25120255,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO GALDINO GUEDES,Municipal,84.1,77.7,99.2,0.848954,0.781801,0.992374,171.76,205.54,174.12,174.42,195.91,152.92,4.413188,5.448572,4.067317,3.7,4.3,4.0,4.5,4.8,5.1,-0.7999999999999998,-0.5,-1.0999999999999996
PB,2506301,Guarabira,25120263,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ASCENDINO TOSCANO DE BRITO,Municipal,77,85,97.1,0.751176,0.850381,0.972285,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.8,4.1,4.4,,,
PB,2506301,Guarabira,25121383,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ALCIDES MANOEL DA SILVA,Municipal,-,-,100,-,-,1,-,-,198.87,-,-,198.01,-,-,5.359464,,,5.4,,,,,,
PB,2506301,Guarabira,25127497,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF EDGARDO JULIO,Municipal,92.2,87.3,98.4,0.927756,0.847514,0.986953,200.77,193.76,ND,198.61,177.07,ND,5.406632,4.881217,-,5.0,4.1,,,5.3,5.5,,-1.2000000000000002,
PB,2506301,Guarabira,25128159,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA DA PIEDADE MEDEIROS PAIVA,Municipal,93,90.2,97.6,0.920561,0.899421,0.978324,ND,200.01,196.17,ND,197.17,188.17,-,5.365947,5.129028,,4.8,5.0,,,5.1,,,-0.09999999999999964
PB,2506400,Gurinhém,25080407,EEEFM JOAO RIBEIRO,Estadual,91.6,100,-,0.945529,1,-,ND,169.03,-,ND,160.57,-,-,4.109271,-,,4.1,,4.7,5.0,5.3,,-0.9000000000000004,
PB,2506400,Gurinhém,25080547,EMEIF PROFESSORA GERLANIA MARIA DA SILVA,Municipal,85.9,98,100,0.855493,0.9823,1,ND,161.92,190.43,ND,155.07,185.86,-,3.873584,4.977486,,3.8,5.0,3.4,3.7,4.0,,0.09999999999999964,1.0
PB,2506400,Gurinhém,25080571,EMEF MADRE DANTAS,Municipal,89.5,93.7,100,0.879175,0.932217,1,ND,ND,178.6,ND,ND,151.09,-,-,4.119541,,,4.1,3.9,4.3,4.6,,,-0.5
PB,2506400,Gurinhém,25080598,EMEF SERAFINA RIBEIRO,Municipal,60.6,83.9,100,0.615831,0.846387,1,ND,159.92,ND,ND,143.79,ND,-,3.630325,-,,3.1,,4.0,4.3,4.6,,-1.1999999999999997,
PB,2506400,Gurinhém,25080636,EMEF ANALIA ARRUDA DA SILVA,Municipal,91.8,100,-,0.932353,1,-,ND,182.93,-,ND,189.13,-,-,4.893811,-,,4.9,,,,5.2,,,
PB,2506400,Gurinhém,25080687,EMEIF PE JOSE MARIA MESQUITA,Municipal,75,92.7,100,0.708006,0.91249,1,155.31,ND,178.84,138.02,ND,178.49,3.437439,-,4.622303,2.4,,4.6,4.3,4.6,4.9,-1.9,,-0.3000000000000007
PB,2506400,Gurinhém,25115561,EMEIF FRANCISCO MANOEL COELHO,Municipal,83.3,-,100,0.86009,-,1,155.25,-,156.99,143.7,-,139.88,3.539566,-,3.503318,3.0,,3.5,,3.3,3.6,,,-0.10000000000000009
PB,2506400,Gurinhém,25115570,EMEF FLAVIANO RIBEIRO COUTINHO,Municipal,84,-,-,0.855235,-,-,ND,-,-,ND,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2506509,Gurjão,25053736,EEEIEF RAULINO MARACAJA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.0,5.3,5.6,,,
PB,2506509,Gurjão,25053949,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL AUREA CORREIA DE QUEIROZ,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.8,5.1,5.4,,,
PB,2506509,Gurjão,25053990,EMEF EUTALIA RAMOS GURJAO,Municipal,94.3,94.6,98.1,0.935893,0.944819,0.983165,214.88,225.83,199.44,216.31,217.58,195.3,5.997725,6.229786,5.321069,5.6,5.9,5.2,4.0,4.3,4.6,1.5999999999999996,1.6000000000000005,0.6000000000000005
PB,2506608,Ibiara,25030167,EEEF DE IBIARINHA,Estadual,84.3,88.7,100,0.820169,0.881117,1,202.65,230.01,180.12,182.99,206.2,151.77,5.15851,6.102647,4.160912,4.2,5.4,4.2,3.9,4.2,4.5,0.30000000000000027,1.2000000000000002,-0.2999999999999998
PB,2506608,Ibiara,25030396,EMEIF POETA RENATO PINHEIRO RAMALHO,Municipal,-,-,88.9,-,-,0.862362,-,-,210.83,-,-,195.32,-,-,5.538799,,,4.8,,,,,,
PB,2506608,Ibiara,25030400,EMEIF PROFESSORA CECI BADU DE SOUSA,Municipal,97.9,97.9,-,0.985244,0.980609,-,219.57,237.48,-,193.92,203.78,-,5.680138,6.201205,-,5.6,6.1,,5.4,5.7,6.0,0.1999999999999993,0.39999999999999947,
PB,2506608,Ibiara,25113283,EMEIF PROFESSORA ALICE LEITE,Municipal,94.1,89.5,91.2,0.902317,0.882211,0.902315,173.98,205.09,185.34,168.4,172.34,166.05,4.3461,5.011439,4.520167,3.9,4.4,4.1,4.5,4.8,5.1,-0.6000000000000001,-0.39999999999999947,-1.0
PB,2506707,Imaculada,25034219,EEEFM SANTA CATARINA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2506707,Imaculada,25034227,EEEIF DELMIRO DANTAS,Estadual,94.8,95.2,97,0.957471,0.956748,0.973931,203.1,222.06,ND,194.59,208.09,ND,5.378007,5.985294,-,5.1,5.7,,5.5,5.8,6.1,-0.40000000000000036,-0.09999999999999964,
PB,2506707,Imaculada,25034235,EMEF MIGUEL OTAVIANO DE MEDEIROS,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.8,,,
PB,2506707,Imaculada,25034413,EMEIF JOAO BERNARDINO BARBOSA,Municipal,90.9,-,-,0.806389,-,-,160.19,-,-,146.96,-,-,3.693114,-,-,3.0,,,,3.2,3.5,,,
PB,2506707,Imaculada,25034456,EMEIF JOSE ALVES SABINO,Municipal,83.3,84.5,100,0.83109,0.843451,1,171.41,183.51,172.63,165.86,164.33,161.71,4.250872,4.45397,4.1987,3.5,3.8,4.2,,3.8,4.1,,0.0,0.10000000000000053
PB,2506707,Imaculada,25034464,EMEIF JOSE VIEIRA DA SILVA,Municipal,-,-,98.1,-,-,0.985841,-,-,172.57,-,-,144.36,-,-,3.882101,,,3.8,,,,,,
PB,2506707,Imaculada,25034510,EMEIF MARIA PEREIRA DOS SANTOS,Municipal,91,76.7,100,0.915228,0.777164,1,166.02,192.79,179.14,154.56,162.23,161.67,3.942555,4.592888,4.32221,3.6,3.6,4.3,3.8,4.1,4.4,-0.19999999999999973,-0.49999999999999956,-0.10000000000000053
PB,2506707,Imaculada,25034529,EMEIF MARIA ROSALINA DE JESUS,Municipal,-,63.4,-,-,0.625777,-,-,205.41,-,-,199.37,-,-,5.509,-,,3.4,,,,3.9,,,
PB,2506707,Imaculada,25034642,EMEIF MARIA MADALENA TORRES DANTAS,Municipal,88.7,87.6,98.3,0.876002,0.84381,0.988191,ND,202.02,173.21,ND,197.29,170.07,-,5.406487,4.361769,,4.6,4.3,4.4,4.7,5.0,,-0.10000000000000053,-0.7000000000000002
PB,2506707,Imaculada,25109995,EMEIF FRANCISCA QUIRINO FERREIRA,Municipal,89.4,88.1,96.5,0.850485,0.867563,0.962291,183.32,201.57,ND,174.72,181.67,ND,4.639253,5.113899,-,3.9,4.4,,4.8,5.1,5.4,-0.8999999999999999,-0.6999999999999993,
PB,2506806,Ingá,25080873,EEEIF ABEL DA SILVA,Estadual,91.4,78.6,95,0.93347,0.794528,0.946953,178.55,165.71,167.11,159.78,150.61,161.92,4.276586,3.864821,4.097175,4.0,3.1,3.9,4.1,4.4,4.7,-0.09999999999999964,-1.3000000000000003,-0.8000000000000003
PB,2506806,Ingá,25080881,EEEF PROFESSOR RANGEL,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,5.0,,,
PB,2506806,Ingá,25080989,EMEIEF MAURINO RODRIGUES DE ANDRADE,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.9,5.2,5.5,,,
PB,2506806,Ingá,25081020,EMEIEF DR MANOEL CORREIA DE FARIAS,Municipal,86.9,93.3,100,0.853901,0.939452,1,205.24,177.97,183.26,187.48,162.93,180.03,5.289574,4.32279,4.734654,4.5,4.1,4.7,4.0,4.3,4.6,0.5,-0.20000000000000018,0.10000000000000053
PB,2506806,Ingá,25081055,EMEIEF HONORIO ALVES,Municipal,-,-,100,-,-,1,-,-,166.12,-,-,144.49,-,-,3.761373,,,3.8,,,,,,
PB,2506806,Ingá,25081110,EMEIEF CORINA DE AZEVEDO BARBOSA,Municipal,77.3,81.5,100,0.787692,0.809804,1,169,178.25,ND,167.3,160.23,ND,4.231062,4.279043,-,3.3,3.5,,3.6,3.9,4.2,-0.30000000000000027,-0.3999999999999999,
PB,2506806,Ingá,25081136,EMEIEF APOLINARIO JOAQUIM DE MELO,Municipal,86.7,98.1,-,0.89059,0.982219,-,205.88,195.99,-,200.14,194.72,-,5.531969,5.244684,-,4.9,5.2,,4.7,5.0,5.3,0.20000000000000018,0.20000000000000018,
PB,2506806,Ingá,25081179,EMEIEFM FREI HERCULANO,Municipal,83.7,86.5,-,0.814309,0.869931,-,190.81,200.05,-,164.68,178.08,-,4.599647,5.019619,-,3.7,4.4,,,4.0,4.3,,0.40000000000000036,
PB,2506806,Ingá,25081187,EMEIF JOAO DIONISIO DE MENDONCA,Municipal,73.3,83.6,-,0.734536,0.842967,-,205.28,187.14,-,171.83,172.3,-,5.005792,4.668154,-,3.7,3.9,,5.0,5.3,5.5,-1.2999999999999998,-1.4,
PB,2506806,Ingá,25081195,EMEIEF JOSE PONTES DA SILVA,Municipal,98.2,86.7,-,0.967706,0.871592,-,179.36,164.46,-,161.55,164.46,-,4.324226,4.092784,-,4.2,3.6,,,4.5,4.7,,-0.8999999999999999,
PB,2506806,Ingá,25081241,EMEIEF MAJOR JOSE BARBOSA MONTEIRO,Municipal,82.4,91.9,100,0.820162,0.92357,1,ND,225.22,196.8,ND,208.31,175.74,-,6.049599,4.915051,,5.6,4.9,4.3,4.7,5.0,,0.8999999999999995,-0.09999999999999964
PB,2506806,Ingá,25081250,EMEIEF DJALMA RODRIGUES DE CARVALHO,Municipal,78.4,84.8,100,0.760898,0.821051,1,ND,178.98,ND,ND,169.12,ND,-,4.454611,-,,3.7,,3.8,4.1,4.4,,-0.39999999999999947,
PB,2506806,Ingá,25081322,EMEIEF PROFª CANDIDA AMELIA DE FARIAS BRAGA,Municipal,81.9,100,100,0.811279,1,1,172.73,188.94,181.81,155.56,186.06,174.25,4.08879,4.952687,4.601891,3.3,5.0,4.6,4.0,4.3,4.6,-0.7000000000000002,0.7000000000000002,0.0
PB,2506905,Itabaiana,25081411,EEEF PROF ODETE MENDES N OLIVEIRA,Estadual,92,95,100,0.919517,0.948354,1,202.81,209.21,209.18,174.91,190.93,192.18,5.014654,5.428065,5.450219,4.6,5.1,5.5,4.5,4.8,5.1,0.09999999999999964,0.2999999999999998,0.40000000000000036
PB,2506905,Itabaiana,25081420,EEEF PROFº MACIEL,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2506905,Itabaiana,25081438,EEE F DR JOAO FLORENTINO MEIRA DE VASCONCELOS,Estadual,96.4,86.6,-,0.960043,0.884359,-,214.64,198.46,-,194.38,191.04,-,5.594418,5.224912,-,5.4,4.6,,4.6,4.9,5.2,0.8000000000000007,-0.3000000000000007,
PB,2506905,Itabaiana,25081454,EEEFM JOAO FAGUNDES DE OLIVEIRA,Estadual,96.9,98.3,100,0.974627,0.982906,1,221.68,231.77,214.04,212.18,220.35,206.27,6.052405,6.393508,5.799149,5.9,6.3,5.8,5.7,6.0,6.2,0.20000000000000018,0.2999999999999998,-0.40000000000000036
PB,2506905,Itabaiana,25081462,EEEF PROF MENDONCA,Estadual,91.8,87.8,100,0.907567,0.860847,1,186.2,174.21,228.67,186.58,168.5,204.04,4.909851,4.352307,6.037802,4.5,3.7,6.0,5.8,6.0,6.3,-1.2999999999999998,-2.3,-0.2999999999999998
PB,2506905,Itabaiana,25081500,EMEIEF JOSE BENEDITO DA SILVEIRA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2506905,Itabaiana,25081543,EMEIF PROFª IVA LIRA CORREIA,Municipal,87.4,84.1,97.1,0.869127,0.843073,0.971022,172.37,184.66,189.94,166.17,163.92,177.1,4.274829,4.468462,4.808862,3.7,3.8,4.7,4.0,4.3,4.6,-0.2999999999999998,-0.5,0.10000000000000053
PB,2506905,Itabaiana,25081578,EMEIEF DR ANTONIO B SANTIAGO,Municipal,88.3,95.8,93.2,0.867087,0.947307,0.951045,-,194.87,197.01,-,193.04,175.46,-,5.192764,4.913967,,4.9,4.7,5.4,5.7,6.0,,-0.7999999999999998,-1.2999999999999998
PB,2506905,Itabaiana,25081594,EMEIEF MIGUEL ANGELO DA SILVA DANTAS,Municipal,85.7,-,-,0.865957,-,-,164.67,-,-,160,-,-,4.015701,-,-,3.5,,,4.0,4.3,4.6,-0.5,,
PB,2506905,Itabaiana,25081675,EMEIEF JOANA TRINDADE,Municipal,-,87.9,-,-,0.868706,-,-,214.54,-,-,204.07,-,-,5.768691,-,,5.0,,,,5.3,,,
PB,2506905,Itabaiana,25081748,EMEIEF SANTOS DUMONT,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2506905,Itabaiana,25081772,EMEIEF NOSSA SRA DAS GRACAS,Municipal,92.1,93.4,93.5,0.88701,0.923438,0.918823,ND,191.5,192.22,ND,185.75,173.91,-,4.995906,4.794373,,4.6,4.4,4.7,5.0,5.3,,-0.40000000000000036,-0.8999999999999995
PB,2506905,Itabaiana,25111868,EMEIEF SEBASTIAO RODRIGUES DE MELO,Municipal,86.4,83.9,93.1,0.89933,0.838831,0.928308,ND,ND,178.23,ND,ND,184.9,-,-,4.727207,,,4.4,3.8,4.1,4.4,,,0.0
PB,2507002,Itaporanga,25030604,EEEF PROFESSORA TEREZINHA GOMES DA SILVA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2507002,Itaporanga,25030620,EEEF CHAGAS SOARES,Estadual,70,-,-,0.7,-,-,188.55,-,-,185.19,-,-,4.929426,-,-,3.5,,,4.9,5.2,5.5,-1.4000000000000004,,
PB,2507002,Itaporanga,25030647,EEEF DR MANOEL DINIZ,Estadual,87.5,98.3,100,0.86164,0.983115,1,174.87,179.58,180.44,162.33,170.24,163.24,4.252721,4.486425,4.375564,3.7,4.4,4.4,4.3,4.6,4.9,-0.5999999999999996,-0.1999999999999993,-0.5
PB,2507002,Itaporanga,25030655,EEEF PE DINIZ,Estadual,95.9,-,-,0.959,-,-,200.68,-,-,182.49,-,-,5.111824,-,-,4.9,,,4.4,4.7,5.0,0.5,,
PB,2507002,Itaporanga,25030698,EEEF SIMEAO LEAL,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2507002,Itaporanga,25030965,EMEF SANTA MONICA,Municipal,88.6,85.2,100,0.889788,0.88414,1,199.05,200.83,192.6,187.52,191.4,195.88,5.172171,5.276686,5.20108,4.6,4.7,5.2,4.8,5.1,5.4,-0.20000000000000018,-0.39999999999999947,-0.20000000000000018
PB,2507002,Itaporanga,25031244,EMEIF JUSTINA EMILIA CRIZANTO,Municipal,90.3,80.4,96.1,0.898502,0.801412,0.964161,195.21,193.17,ND,185.83,177.7,ND,5.068162,4.881412,-,4.6,3.9,,3.9,4.2,4.5,0.6999999999999997,-0.30000000000000027,
PB,2507002,Itaporanga,25031252,EMEIF JOAQUIM MARTINS VIEIRA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2507002,Itaporanga,25031317,EMEIF MIGUEL ALVES DA SILVA,Municipal,-,79.5,100,-,0.807706,1,-,203.87,195.45,-,195.45,185.24,-,5.408338,5.062015,,4.4,5.1,,,4.6,,,0.5
PB,2507002,Itaporanga,25031350,EMEIF JACINTA CHAVES PAULO,Municipal,90,97.2,99.4,0.895459,0.965909,0.993432,170.57,192.25,194.21,156.97,172.4,179.9,4.073205,4.767491,4.94126,3.6,4.6,4.9,3.8,4.1,4.4,-0.19999999999999973,0.5,0.5
PB,2507101,Itapororoca,25086022,EMEF ADECITA,Municipal,78.9,92.1,-,0.778155,0.914914,-,ND,181.63,-,ND,178.16,-,-,4.669547,-,,4.3,,4.2,4.5,4.8,,-0.20000000000000018,
PB,2507101,Itapororoca,25086049,ECI SEVERINO FELIX DE BRITO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.5,3.8,4.1,,,
PB,2507101,Itapororoca,25086081,ESCOLA MUNICIPAL DE ENSINO INTEGRAL HELENA FERNANDES DE CARVALHO,Municipal,76.7,90.4,99.3,0.74482,0.911827,0.991308,ND,181.61,158.3,ND,173.45,147.66,-,4.583529,3.669772,,4.2,3.6,3.8,4.1,4.4,,0.10000000000000053,-0.8000000000000003
PB,2507101,Itapororoca,25086111,EMEF CON ANTONIO AUGUSTO P DE SOUZA,Municipal,100,97.5,-,1,0.976982,-,154.84,162.34,-,144.51,165.32,-,3.546469,4.067963,-,3.5,4.0,,,3.8,4.1,,0.20000000000000018,
PB,2507101,Itapororoca,25086146,EMEF PROFESSORA IRENE LINO DA SILVA,Municipal,97.6,-,100,0.970713,-,1,185.73,-,188.04,184.22,-,189.67,4.857973,-,5.001148,4.7,,5.0,,5.0,5.3,,,-0.2999999999999998
PB,2507101,Itapororoca,25086162,EMEF MANOEL SOARES DE OLIVEIRA,Municipal,95.7,98.4,100,0.967706,0.987615,1,ND,190.96,183.99,ND,183.75,171.48,-,4.949237,4.59313,,4.9,4.6,,,5.2,,,-0.6000000000000005
PB,2507101,Itapororoca,25086219,EMEF DIONIZIO FERREIRA DA SILVA,Municipal,-,-,98.2,-,-,0.980371,-,-,171.2,-,-,148.88,-,-,3.938137,,,3.9,,,,,,
PB,2507101,Itapororoca,25086227,EMEF ESMERINO BATISTA DE AZEVEDO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2507101,Itapororoca,25086243,EMEF HENRIQUE DE ALMEIDA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2507101,Itapororoca,25086294,EMEF JULIA VALDELINA DA CONCEICAO,Municipal,89.4,97,100,0.803536,0.959032,1,-,183.67,ND,-,170.09,ND,-,4.561751,-,,4.4,,4.5,4.7,5.0,,-0.2999999999999998,
PB,2507101,Itapororoca,25113810,EEEFM ISAURA FERNANDES DE SOUZA,Estadual,76.5,-,-,0.774992,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2507101,Itapororoca,25113836,EMEF MANOEL FERNANDES DE LIMA,Municipal,81.6,91,100,0.797521,0.923348,1,176.37,180.29,185.24,158.09,169.67,162.9,4.204256,4.489611,4.460985,3.4,4.1,4.5,4.1,4.4,4.8,-0.6999999999999997,-0.3000000000000007,-0.2999999999999998
PB,2507101,Itapororoca,25116266,EMEF PROFESSORA CARMELITA LIMA DE OLIVEIRA,Municipal,88.5,92.6,100,0.873453,0.930298,1,ND,192.71,ND,ND,183.31,ND,-,4.974634,-,,4.6,,4.1,4.4,4.7,,0.1999999999999993,
PB,2507101,Itapororoca,25133306,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DANIZETE RODRIGUES MACIEL,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2507200,Itatuba,25081900,EEEF JOSE SILVERIO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2507200,Itatuba,25081950,EMEF ANTONIO RODRIGUES DE OLIVEIRA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.5,3.8,4.1,,,
PB,2507200,Itatuba,25082043,EMEF ADELIO PEREIRA DE ANDRADE,Municipal,87,-,-,0.885651,-,-,182.84,-,-,167.76,-,-,4.503548,-,-,4.0,,,,4.3,4.6,,,
PB,2507200,Itatuba,25082078,EMEF ERCIDIO DE MORAIS COELHO,Municipal,80.4,-,-,0.825986,-,-,ND,-,-,ND,-,-,-,-,-,,,,2.9,3.2,3.5,,,
PB,2507200,Itatuba,25082191,EMEF JOSEFA CORREIA DE ANDRADE,Municipal,82.2,-,-,0.780762,-,-,191.41,-,-,191.6,-,-,5.100552,-,-,4.0,,,,4.3,4.5,,,
PB,2507200,Itatuba,25082205,EMEF MAURINO RODRIGUES DE ANDRADE,Municipal,87,93,99.6,0.866041,0.935566,0.995564,ND,188.26,180.75,ND,179.33,168.83,-,4.817346,4.483117,,4.5,4.5,4.6,4.9,5.2,,-0.40000000000000036,-0.7000000000000002
PB,2507309,Jacaraú,25086332,EEEFM CASTRO PINTO,Estadual,87.5,-,-,0.89475,-,-,ND,-,-,ND,-,-,-,-,-,,,,5.2,5.5,5.8,,,
PB,2507309,Jacaraú,25086375,EMEIF ALZIRA TOSCANO LISBOA,Municipal,-,85.3,98.5,-,0.851786,0.98463,-,203.64,ND,-,183.83,ND,-,5.192676,-,,4.4,,4.1,4.4,4.8,,0.0,
PB,2507309,Jacaraú,25086391,EMEIF SENADOR RUY CARNEIRO,Municipal,90.5,92.8,-,0.895961,0.937027,-,ND,212.36,-,ND,199.28,-,-,5.639997,-,,5.3,,4.0,4.3,4.6,,1.0,
PB,2507309,Jacaraú,25086472,EMEIF JOSE JARDIM CORREIA TETEO,Municipal,-,85.9,100,-,0.845635,1,-,236.86,224.44,-,206.06,221.32,-,6.230827,6.271259,,5.3,6.3,,,5.5,,,0.7999999999999998
PB,2507309,Jacaraú,25086499,EMEF LUIS FERNANDES PESSOA,Municipal,78.3,85.5,100,0.801443,0.877065,1,209.11,207.21,ND,189.88,195.57,ND,5.407065,5.47426,-,4.3,4.8,,5.0,5.3,5.6,-0.7000000000000002,-0.5,
PB,2507309,Jacaraú,25086561,EMEIF ROSENILDO FERNANDES DE OLIVEIRA,Municipal,-,80.3,-,-,0.710096,-,-,201.41,-,-,183.04,-,-,5.135755,-,,3.6,,,,3.9,,,
PB,2507309,Jacaraú,25086596,EMEIF JOSE GALDINO DE OLIVEIRA,Municipal,81.8,-,100,0.747743,-,1,208.04,-,166.5,182.39,-,145.52,5.250464,-,3.787352,3.9,,3.8,,4.2,4.5,,,-0.7000000000000002
PB,2507309,Jacaraú,25086600,EMEIF PADRE JOAO MADRUGA,Municipal,-,-,100,-,-,1,-,-,214.35,-,-,211.8,-,-,5.905611,,,5.9,4.3,4.6,4.9,,,1.0
PB,2507309,Jacaraú,25086618,EMEIF PROFESSOR MIGUEL BASTOS,Municipal,-,87.8,-,-,0.858957,-,-,187.48,-,-,171.06,-,-,4.652097,-,,4.0,,4.2,4.5,4.9,,-0.5,
PB,2507309,Jacaraú,25086669,EMEIF ANATILDE PAES BARRETO,Municipal,67.2,-,100,0.637793,-,1,ND,-,ND,ND,-,ND,-,-,-,,,,4.6,4.9,5.2,,,
PB,2507309,Jacaraú,25086758,EMEIF ALIPIO BARBOSA DE CARVALHO,Municipal,85.7,-,-,0.857,-,-,177.83,-,-,150.41,-,-,4.092482,-,-,3.5,,,3.7,4.0,4.3,-0.20000000000000018,,
PB,2507309,Jacaraú,25086766,EMEIF ANA FERNANDES DE FREITAS,Municipal,-,-,90.6,-,-,0.841228,-,-,147.76,-,-,133.42,-,-,3.209718,,,2.7,5.1,5.4,5.7,,,-3.0
PB,2507309,Jacaraú,25086774,EMEIF CLAUDINO JOAQUIM RODRIGUES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
