SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,IDEB_SCORE,ORIGEM,CATEGORY
PB,2509107.0,Mari,25088963.0,EEEIEF AUGUSTO DOS ANJOS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25088998.0,EMEIEF AGUINALDO DE OLIVEIRA PONTES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25089056.0,EMEIEF DOMINGOS PEDRO FRANCO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25089064.0,EMEIEF O NAZARENO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25089102.0,EMEIEF ANTONIO ALEXANDRE DE MELO,Municipal,3.707941,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25089129.0,EMEIEF PEDRO LEITE FILHO,Municipal,3.844064,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25089137.0,EMEIEF PROFESSORA MARIA DAS DORES SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25089170.0,EMEIEF SAO VICENTE DE PAULO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25114042.0,EMEIEF PROFESSORA MARIA CABRAL DE MELO,Municipal,4.483226,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25118943.0,EMEIEF ZUMBI DOS PALMARES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25123769.0,EMEIEF PROFESSORA MARIA ANUNCIADA DIAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509206.0,Massaranduba,25078194.0,EMEIEF ANTONIO RODRIGUES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509206.0,Massaranduba,25078216.0,EMEIEF ENEAS DIAS CORREIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509206.0,Massaranduba,25078488.0,EMEIEF MARIA ZECA DE SOUZA,Municipal,4.919732,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509206.0,Massaranduba,25078496.0,EMEIEF SANTINHA RIBEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509206.0,Massaranduba,25104438.0,EMEIEF PEDACINHO DO CEU,Municipal,4.619599,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509305.0,Mataraca,25087754.0,EMEF ANTONIO MADEIRO DA COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509305.0,Mataraca,25087789.0,EMEF JOSE RIBEIRO BESSA,Municipal,4.924273,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509305.0,Mataraca,25087843.0,EM GRACINDA IRACEMA DA COSTA,Municipal,4.762898,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509370.0,Mato Grosso,25125818.0,EM MARIA IZABEL DE ARAUJO,Municipal,4.113201,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509396.0,Maturéia,25037781.0,EEEFM ANTONIO MOACIR DANTAS CAVALCANTI,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509396.0,Maturéia,25038222.0,EMEF RAIMUNDA TEREZA DE JESUS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509396.0,Maturéia,25038338.0,EMEF JOSE RAMALHO XAVIER,Municipal,5.076414,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509404.0,Mogeiro,25082540.0,EEEF LEOVIGILDA MARTINS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509404.0,Mogeiro,25082647.0,EMEIEF SENADOR RUI CARNEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509404.0,Mogeiro,25082710.0,EMEIEF JOAO AVELINO DA SILVA,Municipal,4.312966,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509404.0,Mogeiro,25082787.0,EMEIEF MARIA DAS DORES CHAGAS,Municipal,4.648108,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509503.0,Montadas,25062069.0,ECI MARIA JOSE DE SOUZA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509503.0,Montadas,25062123.0,EMEF GENUINO BRITO DA SILVA,Municipal,5.926101,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509503.0,Montadas,25062131.0,EMEIF MARIA VITAL DOS SANTOS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509602.0,Monte Horebe,25009575.0,EEEF VENANCIO DIAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25046071.0,EMEIEF BENICIA ALVES DE LIMA,Municipal,5.354536,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25046110.0,EMEIEF BRISA NUNES BRAZ,Municipal,5.699298,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25046535.0,EMEIEF JOSE BELARMINO ALVES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25107321.0,EMEF I PROF JOSE DE ARAUJO VALENCA,Municipal,5.536347,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25116053.0,ESC MUL NATALICIA RODRIGUES DE ALMEIDA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25130382.0,EMEF NAPOLEAO SANTA CRUZ NETO,Municipal,5.449165,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25133217.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTA FILOMENA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25069632.0,CENTRO EDUC EPAMINONDAS TORRES DE AQUINO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25070002.0,GRUPO ESCOLAR MUNICIPAL FRANCISCO CAMILO PEREIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25070029.0,GR ESC MUL MAXIMO SOUZA MALHEIROS,Municipal,3.962291,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25084674.0,ESCOLA MUNICIPAL PEDACINHO DE AMOR,Municipal,5.448423,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25084771.0,EMEIF JOAQUIM ANDRE DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25084852.0,EMEIF DOM ADAUTO DE MIRANDA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25084879.0,EEEF JOSE GONCALVES AMORIM,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510006.0,Nazarezinho,25015060.0,EMEIEF AMELIA MARIA SARMENTO,Municipal,5.045183,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056611.0,EEEF DEP JOSE PEREIRA,Estadual,4.966164,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056638.0,EEEF BENEDITO MARINHO DA COSTA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056654.0,EMEF DELANE SANTOS,Municipal,4.375486,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056662.0,EMEF MARIA ELENILDA BATISTA DANTAS,Municipal,5.538573,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056727.0,EMEF PROFA JULIETA DE LIMA E COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056760.0,EMEF SENADOR RUI CARNEIRO,Municipal,5.05724,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510204.0,Nova Olinda,25025627.0,EEEFM MARIA DIONISIA DE SOUSA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510204.0,Nova Olinda,25025740.0,EMEIF PADRE JOSE DE ANCHIETA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510204.0,Nova Olinda,25025775.0,EMEIF PRESIDENTE MEDICI,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510303.0,Nova Palmeira,25042440.0,EMEF JOSEFA ROSA DANTAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510303.0,Nova Palmeira,25125265.0,EMEIF PROFESSORA BENITA DOS SANTOS CORDEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510402.0,Olho d'Água,25025813.0,EEEF CONEGO MANOEL OTAVIANO,Estadual,5.335007,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510402.0,Olho d'Água,25025899.0,EMEF ANTONIO FAUSTO DE ALMEIDA,Municipal,4.68108,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510402.0,Olho d'Água,25026208.0,EMEF JULIO MINERVINO,Municipal,4.483555,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510402.0,Olho d'Água,25105493.0,EMEF NECY MINERVINO DE CARVALHO,Municipal,5.143375,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510501.0,Olivedos,25056956.0,GR ESC FRANCISCO LUCINDO PEREIRA,Municipal,5.171584,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510600.0,Ouro Velho,25046772.0,EMEF JACINTO DANTAS FILHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510659.0,Parari,25111329.0,EMEF LUIZ CORREIA DE QUEIROZ,Municipal,5.449803,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510709.0,Passagem,25020382.0,EMEF JOSE BRAZ DO NASCIMENTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510709.0,Passagem,25020390.0,EMEF MARIA QUITERIA,Municipal,5.587771,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510709.0,Passagem,25129805.0,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL MARIA BERNADETE A COSTA,Municipal,6.164207,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510709.0,Passagem,25133004.0,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL DEPUTADO GENIVAL MATIAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020897.0,EEEF MADRE AUXILIADORA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020919.0,EEEF ALEXANDRINO RODRIGUES DE OLIVEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021095.0,EMEF LIONS ADJALMA MEDEIROS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021109.0,EMEF ANATILDES AIRES DE MOURA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021338.0,CIEP IV ALFREDO LUSTOSA E AGGEU DE CASTRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021346.0,EMEF RADIALISTA PAULO PORTO,Municipal,5.118157,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021435.0,ESC NOSSO LAR TIO JUCA,Municipal,4.590819,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021494.0,ESCOLA ROTARY CLUB DE ENSINO FUNDAMENTAL MARCONI ARAUJO LEITE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021524.0,CIEP V MARIA EUDOCIA -SANTA TEREZINHA,Municipal,4.576437,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021630.0,CENTRO DE ESTIMULACAO DO DESENVOLVIMENTO INFANTIL NABOR WANDERLEY DA NOBREGA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021648.0,EMEF NELITA NOBREGA QUEIROZ,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021664.0,EMEF SIZENANDO F DE SOUSA,Municipal,4.546608,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021702.0,EMEF DOM EXPEDITO E DE OLIVEIRA,Municipal,5.836702,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021710.0,EMEF SENADOR HUMBERTO LUCENA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021737.0,EMEF CAPITAO MANOEL GOMES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021796.0,EMEF MANOEL ROBERTO,Municipal,5.131705,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021800.0,CIEP II ANESIO LEAO E MIGUEL MOTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021818.0,EMEF NINA NOBREGA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021842.0,EMEF SABINO FERREIRA FREIRE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021850.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL TOBIAS MEDEIROS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25111248.0,EMEF PASTOR FRANK DYER,Municipal,6.010321,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25114166.0,EMEF RAIMUNDA MELO DE MEDEIROS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25114182.0,EMEF MARIA DAS CHAGAS CANDEIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25117165.0,CRECHE INACIO FERNANDES DA NOBREGA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25117289.0,EMEF ANTONIO GUEDES DOS SANTOS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25122355.0,EMEF DIONISIO MARQUES DE ALMEIDA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511103.0,Pedra Lavrada,25042670.0,EEEF PROF FRANCISCO FERREIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511103.0,Pedra Lavrada,25042912.0,EMEF CALIXTO FRANCISCO DE MACEDO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511103.0,Pedra Lavrada,25043080.0,EMEF MANOEL FERREIRA DOS SANTOS,Municipal,5.283805,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511103.0,Pedra Lavrada,25129775.0,EMEF RITA SAMPAIO MEIRA,Municipal,5.105845,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100718.0,EEEF DOM VITAL,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100734.0,ESCOLA MUNICIPAL JOSE FRANCISCO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100750.0,EMEF HENRIQUE FERREIRA DA SILVA,Municipal,4.432772,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100769.0,ESCOLA MUNICIPAL SAMUEL COSTA DE LIMA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100785.0,ESCOLA MUNICIPAL SEBASTIAO DE FRANCA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100793.0,ESCOLA MUNICIPAL DE ENSINO DULCINETE NUNES DE MEDEIROS,Municipal,5.16404,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100815.0,ESCOLA MUNICIPAL JOAO JOSE DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100866.0,GR ESC MUL ERNANI BEZERRA DE MENEZES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100904.0,EM DE 1º GRAU SEVERINO DA SILVA MADRUGA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100939.0,GR ESC MUL JOSE AMARO CORDEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100947.0,ESCOLA MUNICIPAL MARIA DA CONCEICAO,Municipal,5.600768,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100955.0,GR ESC MUL RIACHO DO SALTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100963.0,GR ESC MUL SEVERINO TELECIO DA SILVA,Municipal,5.297818,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100971.0,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL APRIGIO JOSE DA SILVA,Municipal,4.752498,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25101005.0,GR ESC MUL JOSE DE ANCHIETA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25114727.0,EMEF JOAO ALEXANDRE DA SILVA,Municipal,4.748619,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026488.0,EEEF MARIA ELIZA MONTENEGRO DE SOUZA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026690.0,EMEIF PEDRO MARINHEIRO DE SOUZA,Municipal,4.33104,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026780.0,EMEIF ERNESTINA DE ARAUJO SILVA,Municipal,4.367824,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026828.0,EMEIF MARIA DE LOURDES FREITAS DANTAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25043315.0,EMEF FELIPE TIAGO GOMES,Municipal,5.677597,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25043463.0,EMEF ANTONIO FERREIRA DA COSTA,Municipal,5.230601,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25043471.0,EMEF PEDRO HENRIQUES DA COSTA,Municipal,5.044525,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25043692.0,EMEF GOV FLAVIO RIBEIRO,Municipal,5.676875,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25101349.0,EMEF PRES TANCREDO DE ALMEIDA NEVES,Municipal,6.155463,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25130722.0,EMEF PROFESSORA JOSEFA SUELENE ARAUJO SANTOS,Municipal,4.826931,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511509.0,Pilar,25089293.0,EEEF DR JOSE MARIA,Estadual,4.234994,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511509.0,Pilar,25089366.0,EMEIF PROF FRANCILEIDE DIAS DA COSTA,Municipal,4.873187,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511509.0,Pilar,25089455.0,EMEIF AUGUSTO MOUZINHO DE BRITO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511509.0,Pilar,25089480.0,EMEIF ANTONIO JOSE DA COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511509.0,Pilar,25089498.0,EMEIF MANOEL ALVES DE ARAUJO,Municipal,4.327536,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065793.0,E M E F ADELINA DE ALMEIDA BARRETO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065807.0,E M E F BONA DAS NEVES MOURA,Municipal,4.28691,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065815.0,E M E F CARLOS HERMOGENES DA COSTA LIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065882.0,EMEF DES BRAZ BARACUHY,Municipal,5.020181,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065920.0,E M E F ALCIDES LOURENCO,Municipal,3.989607,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065947.0,EMEF ROBERTO DE MENEZES LINS,Municipal,4.114298,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511806.0,Pirpirituba,25070479.0,EMEF MONS JOSE COUTINHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511806.0,Pirpirituba,25070517.0,EMEF NOSSA SENHORA APARECIDA,Municipal,4.336788,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101110.0,EMEF CELERINO FRANCISCO DE MENEZES,Municipal,4.603777,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101129.0,EMEF FERNANDO CUNHA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101145.0,EMEF NOSSA SENHORA DE FATIMA,Municipal,5.457759,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101153.0,EMEF SANTA ELIZA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101188.0,EMEF SEDE VELHA DO ABIAI,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101269.0,ESC MUL MARIA DO SOCORRO MENENEZES,Municipal,4.714723,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101315.0,EMEF SOUTO MAIOR,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25107313.0,EMEF CARLOS ANTERO FIDELES - CARLAO,Municipal,4.246921,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25111566.0,EMEF DA APASA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057308.0,EMEF ELIZETE PEREIRA DE ARAUJO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057332.0,EMEF JOAO XXIII,Municipal,5.484278,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057367.0,EMEIEF JOSE MANOEL DOS SANTOS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057375.0,EMEIEF JOSE TOME,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057391.0,EMEF MANOEL AGOSTINHO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057413.0,EMEF OSMAN CAVALCANTI LEAL,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057448.0,EMEF RUI BARBOSA,Municipal,5.31648,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25187805.0,EMEIF SANTA TEREZINHA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512036.0,Poço Dantas,25013742.0,EMEIF FRANCISCO FERREIRA SANTIAGO,Municipal,5.106384,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512077.0,Poço de José de Moura,25127870.0,EMEIF FRANCISCA RIBEIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512077.0,Poço de José de Moura,25132075.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL JUAREZ ALVES TAVARES,Municipal,5.345777,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25016024.0,EEEF OITO DE JULHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25016466.0,ESC MUN ENS FUND POETA BELARMINO DE FRANCA,Municipal,5.681573,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25016539.0,EMEF FRANCISCO JOSE DE SANTANA,Municipal,6.31465,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25016989.0,EMEF MATILDE DE CASTRO BANDEIRA,Municipal,6.138001,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25111213.0,GR ESC MUL VIDA NOVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512200.0,Prata,25046969.0,EEEIEF PLINIO LEMOS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25036700.0,EMEF JOSE RODRIGUES MAIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25037072.0,EMEF NOSSA SENHORA DO ROSARIO,Municipal,6.682245,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25037080.0,EMEF PROFª ALICE MAIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25131389.0,EMEF PROFESSORA LUIZA FERREIRA DOS SANTOS,Municipal,6.86823,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512408.0,Puxinanã,25078682.0,GR ESC QUINTINO LEONCIO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512408.0,Puxinanã,25078720.0,GR ESC CICERO GONCALVES DOS SANTOS,Municipal,4.902344,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512408.0,Puxinanã,25078747.0,ESC MUNICIPAL JOSE INACIO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
